product_id,brand,product_type,ram,storage,color,condition,warranty,merchant_code,merchant_badge,merchant_city,merchant_province,cod,price,daily_view,total_sold
A373,apple,apple iphone 7,4.0,128,gold,new,yes,2930.0,PM,kota administrasi jakarta pusat,jakarta,False,6000000,1,8
A375,apple,apple iphone 7,2.0,128,red,new,yes,2939.0,PM,kota administrasi jakarta pusat,jakarta,False,9300000,1,16
A376,apple,apple iphone 7,2.0,128,red,new,yes,240.0,PM,kota surabaya,jawa timur,False,9800000,4,10
A377,apple,apple iphone 7,2.0,128,black,new,yes,240.0,PM,kota surabaya,jawa timur,False,8950000,3,13
A379,apple,apple iphone 7,4.0,128,black,new,unknown,2438.0,PM,kota administrasi jakarta barat,jakarta,False,10199000,1,3
A38,apple,apple iphone 5,1.0,16,unknown,new,unknown,129.0,RM,kota tangerang,jakarta,False,2000000,3,8
A380,apple,apple iphone 7,2.0,128,unknown,new,yes,2956.0,PM,kota medan,sumatera utara,False,6300000,1,12
A381,apple,apple iphone 7,2.0,32,black,new,unknown,2914.0,PM,kota surabaya,jawa timur,False,9300000,5,14
A382,apple,apple iphone 4s,0.512,16,black,new,yes,3199.0,PM,kab. bandung,jawa barat,False,1650000,5,44
A383,apple,apple iphone 4s,0.512,64,black,new,yes,2805.0,PM,kota bandung,jawa barat,False,1480000,14,8
A384,apple,apple iphone 5c,1.0,32,unknown,new,yes,2805.0,PM,kota bandung,jawa barat,False,1950000,53,64
A385,apple,apple iphone 5c,1.0,32,unknown,new,unknown,3201.0,PM,kota depok,jakarta,False,2550000,32,32
A386,apple,apple iphone 5s,1.0,32,gold,new,unknown,3201.0,PM,kota depok,jakarta,False,3000000,2,6
A387,apple,apple iphone 5s,1.0,64,silver,new,unknown,3199.0,PM,kab. bandung,jawa barat,False,4988500,1,15
A388,apple,apple iphone 5s,1.0,16,gray,new,unknown,3199.0,PM,kab. bandung,jawa barat,False,3500000,1,4
A389,apple,apple iphone 5s,1.0,64,black,new,yes,2805.0,PM,kota bandung,jawa barat,False,2775000,20,68
A39,apple,apple iphone 5,1.0,32,unknown,new,unknown,131.0,RM,kota administrasi jakarta pusat,jakarta,False,1650000,13,38
A390,apple,apple iphone 5s,1.0,16,unknown,new,unknown,1067.0,PM,kab. bekasi,jawa barat,False,2050000,1,8
A391,apple,apple iphone 5s,1.0,32,silver,new,unknown,3199.0,PM,kab. bandung,jawa barat,False,3325000,4,34
A392,apple,apple iphone 5s,1.0,64,gold,new,yes,2805.0,PM,kota bandung,jawa barat,False,2800000,3,28
A393,apple,apple iphone 5s,1.0,16,gold,new,yes,1872.0,PM,kota administrasi jakarta pusat,jakarta,False,1975000,1,3
A394,apple,apple iphone 6s,1.0,64,unknown,new,unknown,3075.0,PM,kota administrasi jakarta pusat,jakarta,False,2550000,4,53
A395,apple,apple iphone 6s,1.0,64,gold,new,yes,3075.0,PM,kota administrasi jakarta pusat,jakarta,False,2550000,3,17
A398,apple,apple iphone 6s,4.0,128,gray,new,yes,2820.0,PM,kota administrasi jakarta pusat,jakarta,False,2975000,6,50
A399,apple,apple iphone 6s,2.0,32,gold,new,unknown,2948.0,PM,kota tangerang,jakarta,False,3305000,3,30
A40,apple,apple iphone 5,1.0,32,unknown,new,yes,111.0,RM,kota administrasi jakarta pusat,jakarta,False,2100000,1,16
A401,apple,apple iphone 6s,1.0,64,gray,new,yes,2820.0,PM,kota administrasi jakarta pusat,jakarta,False,2675000,4,47
A403,apple,apple iphone 6s,1.0,64,gold,new,yes,1990.0,PM,kota administrasi jakarta utara,jakarta,False,4150000,74,95
A404,apple,apple iphone 6s,2.0,64,gold,new,yes,2930.0,PM,kota administrasi jakarta pusat,jakarta,False,4150000,3,8
A406,apple,apple iphone 6s,2.0,64,gray,new,yes,2873.0,PM,kota administrasi jakarta barat,jakarta,False,5000000,5,123
A409,apple,apple iphone 6s,2.0,64,gray,new,yes,2969.0,PM,kota administrasi jakarta utara,jakarta,False,2799000,182,72
A41,apple,apple iphone 5,1.0,64,unknown,new,yes,134.0,RM,kota administrasi jakarta timur,jakarta,False,3850000,1,11
A411,apple,apple iphone 6s,1.0,64,gold,new,yes,2951.0,PM,kota administrasi jakarta pusat,jakarta,False,2550000,1,2
A412,apple,apple iphone 6s,4.0,128,silver,new,yes,2951.0,PM,kota administrasi jakarta pusat,jakarta,False,2750000,1,2
A413,apple,apple iphone 6s,2.0,16,silver,second,unknown,3075.0,PM,kota administrasi jakarta pusat,jakarta,False,1900000,19,22
A414,apple,apple iphone 6s,2.0,64,gray,second,unknown,3075.0,PM,kota administrasi jakarta pusat,jakarta,False,2300000,13,81
A415,apple,apple iphone 6s,2.0,16,unknown,new,unknown,2521.0,PM,kota administrasi jakarta timur,jakarta,False,5600000,2,9
A417,apple,apple iphone 6s,2.0,128,gray,new,unknown,2866.0,PM,kota surabaya,jawa timur,False,5000000,1,36
A418,apple,apple iphone se,2.0,64,unknown,new,unknown,3284.0,PM,kota tangerang,jakarta,False,8700000,1,20
A419,apple,apple iphone se,2.0,64,gold,new,yes,3075.0,PM,kota administrasi jakarta pusat,jakarta,False,1950000,4,5
A42,apple,apple iphone 5,1.0,64,unknown,new,yes,124.0,RM,kota surabaya,jawa timur,False,3525000,1,3
A420,apple,apple iphone se,2.0,16,unknown,new,yes,3075.0,PM,kota administrasi jakarta pusat,jakarta,False,1600000,11,14
A421,apple,apple iphone se,2.0,16,silver,new,yes,3075.0,PM,kota administrasi jakarta pusat,jakarta,False,1600000,56,18
A422,xiaomi,xiaomi mi max 2,4.0,128,unknown,new,yes,1040.0,PM,kota administrasi jakarta pusat,jakarta,False,3499999,2,31
A423,xiaomi,xiaomi redmi 3s,2.0,16,unknown,new,yes,1508.0,PM,kab. tangerang,banten,True,799000,161,54
A428,apple,apple iphone 6 plus,1.0,64,gray,new,yes,1990.0,PM,kota administrasi jakarta utara,jakarta,False,4250000,5,26
A43,apple,apple iphone 5,1.0,32,black,new,yes,112.0,RM,kota administrasi jakarta barat,jakarta,False,2050000,2,9
A430,apple,apple iphone 6 plus,1.0,64,unknown,new,unknown,2214.0,PM,kota administrasi jakarta pusat,jakarta,False,3049000,6,28
A432,apple,apple iphone 6 plus,1.0,16,unknown,new,yes,2873.0,PM,kota administrasi jakarta barat,jakarta,False,4500000,9,174
A434,apple,apple iphone 6 plus,1.0,64,gold,new,yes,1990.0,PM,kota administrasi jakarta utara,jakarta,False,4250000,5,14
A435,apple,apple iphone 6 plus,1.0,16,unknown,new,unknown,2214.0,PM,kota administrasi jakarta pusat,jakarta,False,2799000,2,3
A436,apple,apple iphone 6 plus,1.0,64,gold,new,yes,2873.0,PM,kota administrasi jakarta barat,jakarta,False,4800000,2,58
A437,apple,apple iphone 6 plus,1.0,16,gray,new,yes,2873.0,PM,kota administrasi jakarta barat,jakarta,False,4400000,11,154
A439,apple,apple iphone 7 plus,4.0,128,gold,new,yes,3059.0,PM,kota administrasi jakarta pusat,jakarta,False,5908500,14,16
A44,apple,apple iphone 5,1.0,16,unknown,new,unknown,108.0,RM,kota administrasi jakarta pusat,jakarta,False,2700000,1,4
A440,apple,apple iphone 7 plus,3.0,256,black,new,unknown,2354.0,PM,kota administrasi jakarta barat,jakarta,False,12600000,2,14
A441,apple,apple iphone 7 plus,3.0,256,unknown,new,yes,3703.0,PM,kota administrasi jakarta pusat,jakarta,False,18300000,1,2
A442,apple,apple iphone 7 plus,4.0,128,black,new,yes,2930.0,PM,kota administrasi jakarta pusat,jakarta,False,6000000,22,34
A443,apple,apple iphone 7 plus,3.0,128,red,new,unknown,2914.0,PM,kota surabaya,jawa timur,False,13000000,1,10
A444,apple,apple iphone 7 plus,3.0,128,red,new,yes,3053.0,PM,kota administrasi jakarta barat,jakarta,False,12300000,4,14
A446,apple,apple iphone 7 plus,3.0,128,black,new,unknown,3100.0,PM,kota administrasi jakarta barat,jakarta,False,7999000,4,29
A449,apple,apple iphone 7 plus,3.0,128,unknown,new,yes,2956.0,PM,kota medan,sumatera utara,False,7500000,3,20
A45,apple,apple iphone 5,1.0,16,black,new,yes,136.0,RM,kota administrasi jakarta pusat,jakarta,False,1650000,3,30
A452,apple,apple iphone 7 plus,3.0,256,red,new,unknown,2664.0,PM,kota medan,sumatera utara,False,14150000,1,12
A453,apple,apple iphone 7 plus,3.0,32,unknown,new,unknown,2857.0,PM,kota administrasi jakarta timur,jakarta,False,10400000,1,2
A454,apple,apple iphone 7 plus,4.0,128,red,new,yes,1990.0,PM,kota administrasi jakarta utara,jakarta,False,12449000,1,10
A455,apple,apple iphone 7 plus,4.0,128,black,new,unknown,3078.0,PM,kota bandung,jawa barat,False,12000000,6,10
A457,apple,apple iphone 7 plus,3.0,128,gold,new,unknown,3040.0,PM,kota administrasi jakarta pusat,jakarta,False,6000000,14,79
A458,apple,apple iphone 7 plus,3.0,32,black,new,unknown,2914.0,PM,kota surabaya,jawa timur,False,10900000,3,7
A46,apple,apple iphone 6,1.0,64,gold,new,unknown,90.0,RM,kab. tangerang,banten,False,6000000,2,5
A460,apple,apple iphone 7 plus,3.0,128,silver,new,yes,240.0,PM,kota surabaya,jawa timur,False,11550000,1,3
A461,apple,apple iphone 7 plus,3.0,32,black,new,unknown,3767.0,PM,kota administrasi jakarta timur,jakarta,False,4900000,2,5
A462,xiaomi,xiaomi redmi 4 (4x),2.0,16,gold,new,yes,2337.0,PM,kota batam,kepulauan riau,False,3200000,3,82
A465,xiaomi,xiaomi redmi note 4,3.0,64,gold,new,yes,2337.0,PM,kota batam,kepulauan riau,False,3500000,3,156
A467,apple,apple iphone 6s plus,2.0,16,silver,new,yes,2951.0,PM,kota administrasi jakarta pusat,jakarta,False,3125000,3,14
A469,apple,apple iphone 6s plus,2.0,128,gold,new,yes,2951.0,PM,kota administrasi jakarta pusat,jakarta,False,3750000,2,6
A47,apple,apple iphone 6,1.0,16,gray,new,unknown,145.0,RM,kota semarang,jawa tengah,False,3500000,1,50
A470,apple,apple iphone 6s plus,2.0,64,gray,new,yes,3075.0,PM,kota administrasi jakarta pusat,jakarta,False,3425000,26,52
A471,apple,apple iphone 6s plus,2.0,64,unknown,new,unknown,3048.0,PM,kota medan,sumatera utara,False,7250000,3,12
A472,apple,apple iphone 6s plus,2.0,128,unknown,new,yes,3075.0,PM,kota administrasi jakarta pusat,jakarta,False,3750000,48,36
A473,apple,apple iphone 6s plus,2.0,16,gold,new,yes,3075.0,PM,kota administrasi jakarta pusat,jakarta,False,3125000,8,12
A474,apple,apple iphone 6s plus,2.0,64,gold,new,yes,3075.0,PM,kota administrasi jakarta pusat,jakarta,False,3425000,2,13
A475,apple,apple iphone 6s plus,2.0,128,gold,new,yes,3238.0,PM,kota administrasi jakarta pusat,jakarta,False,3800000,2,4
A476,apple,apple iphone 6s plus,2.0,64,gray,new,yes,3053.0,PM,kota administrasi jakarta barat,jakarta,False,8499000,2,8
A477,apple,apple iphone 6s plus,1.0,64,gold,new,yes,2930.0,PM,kota administrasi jakarta pusat,jakarta,False,7820000,4,22
A479,apple,apple iphone 6s plus,2.0,32,unknown,new,yes,1990.0,PM,kota administrasi jakarta utara,jakarta,False,8000000,3,6
A48,apple,apple iphone 6,1.0,16,unknown,new,yes,147.0,RM,kota administrasi jakarta timur,jakarta,False,2500000,3,32
A480,xiaomi,xiaomi mi a1 (mi 5x),3.0,64,gold,new,yes,1499.0,PM,kota administrasi jakarta pusat,jakarta,False,2099800,5,134
A482,xiaomi,xiaomi redmi 4 prime,4.0,32,gold,new,unknown,4055.0,PM,kota bandung,jawa barat,False,1136000,24,123
A483,xiaomi,xiaomi redmi note 4x,4.0,32,black,new,unknown,4055.0,PM,kota bandung,jawa barat,False,1339000,5,86
A484,samsung,samsung galaxy c9 pro,6.0,64,unknown,new,unknown,4058.0,PM,kota administrasi jakarta timur,jakarta,False,5299999,2,46
A485,xiaomi,xiaomi redmi 3s prime,3.0,32,unknown,new,unknown,1508.0,PM,kab. tangerang,banten,False,1039900,37,117
A49,apple,apple iphone 6,1.0,64,gray,new,unknown,151.0,RM,kota administrasi jakarta utara,jakarta,False,1990000,3,10
A491,xiaomi,xiaomi redmi note 5 pro,3.0,32,gold,new,unknown,2222.0,PM,kota administrasi jakarta pusat,jakarta,False,1799000,11,261
A492,xiaomi,xiaomi redmi note 5 pro,3.0,32,unknown,new,unknown,2816.0,PM,kota medan,sumatera utara,False,1350000,10,858
A493,xiaomi,xiaomi redmi note 5 pro,2.0,16,gold,new,yes,2337.0,PM,kota batam,kepulauan riau,False,3000000,20,150
A494,samsung,samsung galaxy a5 ,3.0,32,unknown,new,yes,1935.0,PM,kota bandung,jawa barat,False,4500000,13,288
A495,samsung,samsung galaxy a7 ,3.0,32,unknown,new,unknown,343.0,PM,kota administrasi jakarta barat,jakarta,False,2999000,3,99
A497,asus,asus  2 deluxe ,4.0,32,unknown,new,unknown,1342.0,PM,kota semarang,jawa tengah,False,3100000,18,1042
A499,xiaomi,xiaomi redmi 5 plus (redmi note 5),2.0,16,unknown,new,unknown,4177.0,PM,kota administrasi jakarta utara,jakarta,True,700000,3,155
A5,oppo,oppo a37,2.0,16,unknown,new,yes,28.0,RM,kota administrasi jakarta barat,jakarta,False,1799000,15,1472
A50,apple,apple iphone 6,1.0,128,gold,new,unknown,157.0,RM,kota administrasi jakarta timur,jakarta,False,6500000,1,4
A52,apple,apple iphone 6,1.0,64,silver,new,unknown,113.0,RM,kota administrasi jakarta pusat,jakarta,False,6799000,1,3
A53,apple,apple iphone 6,1.0,16,gray,new,yes,123.0,RM,kota administrasi jakarta barat,jakarta,False,3235000,4,24
A54,apple,apple iphone 6,1.0,128,unknown,new,unknown,168.0,RM,kota bandung,jawa barat,False,5350000,3,4
A55,apple,apple iphone 6,1.0,32,gold,new,yes,172.0,RM,kota denpasar,bali,False,4799000,1,6
A56,apple,apple iphone 6,1.0,64,gray,new,yes,108.0,RM,kota administrasi jakarta pusat,jakarta,False,8800000,1,4
A57,apple,apple iphone 6,1.0,16,gold,new,yes,182.0,RM,kota bekasi,jakarta,False,4250000,3,26
A58,apple,apple iphone 6,1.0,128,gray,new,unknown,185.0,RM,kota administrasi jakarta timur,jakarta,False,10891000,1,17
A59,apple,apple iphone 6,1.0,64,unknown,new,yes,192.0,RM,kota administrasi jakarta utara,jakarta,False,2950000,1,4
A6,oppo,oppo a39,3.0,32,unknown,new,unknown,10.0,RM,kota tangerang selatan,banten,False,2350000,2,175
A60,apple,apple iphone 6,1.0,64,gray,new,unknown,145.0,RM,kota semarang,jawa tengah,False,4200000,1,15
A61,apple,apple iphone 6,1.0,16,unknown,new,unknown,202.0,RM,kota administrasi jakarta selatan,jakarta,False,4850000,2,6
A62,apple,apple iphone 6,1.0,64,gold,new,unknown,204.0,RM,kota administrasi jakarta pusat,jakarta,False,2900000,1,2
A63,apple,apple iphone 6,1.0,16,gray,new,unknown,209.0,RM,kota tangerang selatan,banten,False,4100000,1,2
A64,apple,apple iphone 6,1.0,16,unknown,new,unknown,212.0,RM,kota administrasi jakarta timur,jakarta,False,7999000,1,2
A65,apple,apple iphone 6,1.0,128,unknown,new,yes,213.0,RM,kota administrasi jakarta selatan,jakarta,False,9750000,1,19
A66,apple,apple iphone 6,1.0,16,gold,new,yes,214.0,RM,kota administrasi jakarta utara,jakarta,False,3335000,2,13
A67,apple,apple iphone 6,1.0,64,gold,new,unknown,151.0,RM,kota administrasi jakarta utara,jakarta,False,1999000,1,14
A68,apple,apple iphone 6,1.0,16,gray,new,unknown,215.0,RM,kota administrasi jakarta utara,jakarta,False,3899000,1,2
A69,apple,apple iphone 6,1.0,32,unknown,new,yes,213.0,RM,kota administrasi jakarta selatan,jakarta,False,9500000,1,19
A7,oppo,oppo f1s,3.0,32,unknown,new,yes,11.0,RM,kota tangerang selatan,banten,False,2899000,7,232
A72,apple,apple iphone 7,2.0,128,black,new,yes,222.0,RM,kota administrasi jakarta utara,jakarta,False,9999000,1,25
A73,apple,apple iphone 7,4.0,128,black,new,yes,223.0,RM,kota administrasi jakarta pusat,jakarta,False,8800000,1,3
A74,apple,apple iphone 7,2.0,128,black,new,yes,233.0,RM,kota administrasi jakarta utara,jakarta,False,12950000,1,26
A75,apple,apple iphone 7,4.0,128,black,new,yes,237.0,RM,kota administrasi jakarta selatan,jakarta,False,10500000,4,8
A77,apple,apple iphone 7,4.0,128,black,new,unknown,239.0,RM,kota administrasi jakarta utara,jakarta,False,10400000,2,2
A78,apple,apple iphone 7,2.0,32,gold,new,yes,240.0,RM,kota surabaya,jawa timur,False,8450000,4,18
A79,apple,apple iphone 7,4.0,128,gold,new,unknown,239.0,RM,kota administrasi jakarta utara,jakarta,False,10350000,3,6
A8,oppo,oppo f1s,3.0,32,unknown,new,yes,10.0,RM,kota tangerang selatan,banten,False,2750000,4,186
A80,apple,apple iphone 7,2.0,128,unknown,new,yes,242.0,RM,kota surabaya,jawa timur,False,10100000,3,8
A81,apple,apple iphone 7,2.0,128,red,new,unknown,244.0,RM,kota administrasi jakarta timur,jakarta,False,10825000,1,5
A83,apple,apple iphone 7,2.0,32,gold,new,yes,222.0,RM,kota administrasi jakarta utara,jakarta,False,8799000,1,12
A84,apple,apple iphone 7,2.0,128,black,new,unknown,251.0,RM,kota surabaya,jawa timur,False,10500000,1,36
A86,apple,apple iphone 7,2.0,32,unknown,new,unknown,255.0,RM,kota medan,sumatera utara,False,8000000,1,10
A87,apple,apple iphone 7,2.0,32,unknown,new,yes,222.0,RM,kota administrasi jakarta utara,jakarta,False,8799000,5,64
A88,apple,apple iphone 7,2.0,128,unknown,new,unknown,259.0,RM,kota administrasi jakarta utara,jakarta,False,9950000,1,28
A89,apple,apple iphone 7,2.0,128,black,new,yes,222.0,RM,kota administrasi jakarta utara,jakarta,False,9999000,7,99
A9,oppo,oppo f1s,4.0,64,gold,new,yes,11.0,RM,kota tangerang selatan,banten,False,3100000,97,804
A90,apple,apple iphone 7,2.0,128,red,new,yes,222.0,RM,kota administrasi jakarta utara,jakarta,False,10250000,2,7
A91,apple,apple iphone 7,4.0,128,gold,new,yes,223.0,RM,kota administrasi jakarta pusat,jakarta,False,8800000,2,6
A92,apple,apple iphone 7,2.0,32,black,new,yes,222.0,RM,kota administrasi jakarta utara,jakarta,False,8799000,2,62
A94,apple,apple iphone 7,2.0,128,gold,new,yes,233.0,RM,kota administrasi jakarta utara,jakarta,False,12950000,3,11
A95,apple,apple iphone 7,2.0,32,black,new,yes,240.0,RM,kota surabaya,jawa timur,False,8450000,5,12
A97,infinix,infinix note 5,2.0,16,unknown,new,unknown,364.0,RM,kota administrasi jakarta selatan,jakarta,False,2500000,5,200
A99,xiaomi,xiaomi redmi 3,2.0,16,unknown,new,unknown,371.0,RM,kota administrasi jakarta utara,jakarta,False,1000000,5,130
B1,oppo,oppo f3,4.0,64,gold,new,unknown,13.0,RM,kota administrasi jakarta barat,jakarta,False,2799900,4,183
B10,vivo,vivo v9,4.0,64,black,new,yes,30.0,RM,kota pontianak,kalimantan barat,False,3700000,1,41
B100,apple,apple iphone x,3.0,256,black,new,unknown,302.0,RM,kota administrasi jakarta selatan,jakarta,False,18800000,2,2
B101,apple,apple iphone x,3.0,64,gray,new,unknown,179.0,RM,kota surabaya,jawa timur,False,24500000,2,9
B102,apple,apple iphone x,3.0,64,unknown,new,unknown,255.0,RM,kota medan,sumatera utara,False,12850000,1,26
B104,apple,apple iphone x,3.0,64,unknown,new,unknown,306.0,RM,kota administrasi jakarta utara,jakarta,False,13050000,2,8
B105,apple,apple iphone x,3.0,256,gray,new,yes,282.0,RM,kota administrasi jakarta barat,jakarta,False,14050000,10,40
B108,apple,apple iphone x,3.0,64,gray,new,unknown,310.0,RM,kab. bandung,jawa barat,False,13300000,1,7
B109,apple,apple iphone x,3.0,64,gray,new,yes,282.0,RM,kota administrasi jakarta barat,jakarta,False,12100000,3,10
B110,apple,apple iphone x,3.0,64,gray,new,unknown,311.0,RM,kab. tangerang,banten,False,13999000,2,8
B111,apple,apple iphone x,3.0,256,unknown,new,unknown,314.0,RM,kota administrasi jakarta selatan,jakarta,False,22500000,1,3
B112,apple,apple iphone x,3.0,256,unknown,second,unknown,234.0,RM,kota administrasi jakarta barat,jakarta,False,10000000,1,23
B113,apple,apple iphone x,3.0,64,gray,new,unknown,315.0,RM,kota administrasi jakarta barat,jakarta,False,13250000,1,4
B114,apple,apple iphone x,3.0,256,gray,new,unknown,316.0,RM,kota administrasi jakarta utara,jakarta,False,17500000,7,9
B117,apple,apple iphone x,3.0,256,unknown,new,unknown,323.0,RM,kota batam,kepulauan riau,False,9488000,111,12
B118,apple,apple iphone x,3.0,64,gray,new,unknown,172.0,RM,kota denpasar,bali,False,12950000,3,5
B119,apple,apple iphone x,3.0,256,silver,new,yes,282.0,RM,kota administrasi jakarta barat,jakarta,False,13050000,28,66
B120,apple,apple iphone x,3.0,256,unknown,new,unknown,326.0,RM,kota medan,sumatera utara,False,14635000,3,21
B121,apple,apple iphone x,3.0,256,silver,new,yes,327.0,RM,kota administrasi jakarta pusat,jakarta,False,13950000,2,2
B122,apple,apple iphone x,1.0,64,gray,new,yes,224.0,RM,kota administrasi jakarta barat,jakarta,False,12890000,1,5
B125,apple,apple iphone x,3.0,64,gray,new,unknown,153.0,RM,kab. tangerang,banten,False,12500000,3,18
B127,apple,apple iphone x,3.0,256,gray,new,unknown,334.0,RM,kota bandung,jawa barat,False,19250000,1,2
B128,apple,apple iphone x,3.0,256,gray,new,unknown,276.0,RM,kota administrasi jakarta selatan,jakarta,False,15500000,1,7
B13,oppo,oppo a5,3.0,32,black,new,unknown,40.0,RM,kota tangerang selatan,banten,False,2550000,2,173
B130,apple,apple iphone x,3.0,256,gray,new,unknown,179.0,RM,kota surabaya,jawa timur,False,15400000,2,28
B131,apple,apple iphone x,3.0,256,silver,new,unknown,343.0,RM,kota administrasi jakarta barat,jakarta,False,12499000,4,16
B132,apple,apple iphone x,3.0,64,gray,new,yes,282.0,RM,kota administrasi jakarta barat,jakarta,False,12100000,3,5
B133,apple,apple iphone x,3.0,64,gray,new,unknown,315.0,RM,kota administrasi jakarta barat,jakarta,False,13250000,3,108
B135,apple,apple iphone x,3.0,64,gray,new,unknown,349.0,RM,kota administrasi jakarta selatan,jakarta,False,15900000,2,5
B136,apple,apple iphone x,1.0,64,gray,new,yes,282.0,RM,kota administrasi jakarta barat,jakarta,False,12100000,20,204
